step,norm_score,mean_reward,elapsed_s,bc_loss
215000,99.77009718568597,12106.45715418493,527.9989569187164,0.06431535631418228
220000,113.4375107568487,13803.291007291391,539.5127370357513,0.05857228860259056
225000,110.51915816158831,13440.972310110292,551.1269919872284,0.06275739520788193
230000,101.02130923326926,12261.797368973892,562.9152607917786,0.06159381568431854
235000,122.6089432915612,14941.940769029612,574.8575091362,0.060460712760686874
240000,104.65785151675084,12713.280601169641,586.4162118434906,0.07648836076259613
245000,69.52408526511361,8351.360648100159,598.0193519592285,0.04836630821228027
250000,120.29615069356771,14654.803429176982,609.5941390991211,0.06293511390686035
255000,119.28208867114587,14528.905814398899,621.1480178833008,0.06402138620615005
260000,105.71481432425642,12844.504425188112,632.6653711795807,0.05314386636018753
265000,119.8031705967179,14593.599067950407,644.2562510967255,0.07384680956602097
270000,109.09347273223462,13263.970912749186,655.8455579280853,0.06681104004383087
275000,115.69876776709935,14084.030111701268,667.420047044754,0.0695025622844696
280000,119.78964477417196,14591.91981287646,679.0077040195465,0.07311081141233444
285000,99.24904275553963,12041.767314239729,690.6028788089752,0.06950661540031433
290000,120.37995260186835,14665.207586058536,702.4690201282501,0.07706534117460251
295000,105.94116743055312,12872.606568400523,714.050626039505,0.06799972802400589
300000,107.88106766379816,13113.44865386756,725.6910719871521,0.063474141061306
305000,115.1192379492974,14012.08044773516,737.2721951007843,0.060106873512268066
310000,111.67296484040006,13584.21947405644,748.8583190441132,0.06890992820262909
315000,115.42036082489406,14049.465391608905,760.4519741535187,0.08505970239639282
320000,108.53664202755536,13194.839384298004,772.0345990657806,0.0621856264770031
325000,113.26552643919973,13781.938846484176,783.7739140987396,0.07588789612054825
330000,103.9203716625787,12621.721157531847,796.0664229393005,0.0759468600153923
335000,122.1705224353139,14887.510035159235,807.7730460166931,0.056565336883068085
340000,115.15108302785355,14016.03407122563,819.4529378414154,0.07689101248979568
345000,110.17556265735524,13398.314313385295,831.1931371688843,0.06859704852104187
350000,124.43167047970609,15168.235611262786,842.9378249645233,0.0718642994761467
355000,123.16309155572335,15010.739267690287,854.7942278385162,0.06498578190803528
360000,114.1327615732943,13889.607640325306,866.6186900138855,0.062336117029190063
365000,122.37357016427713,14912.718774070021,878.3805401325226,0.06123095750808716
370000,124.33399156562834,15156.108599280686,890.0894069671631,0.06678187102079391
375000,105.33855717555586,12797.791426853482,901.7552070617676,0.05276799201965332
380000,120.03595648873213,14622.49985302131,913.3677279949188,0.06019538268446922
385000,120.0948325837739,14629.809425581281,925.458578824997,0.06637724488973618
