step,norm_score,mean_reward,elapsed_s,critic_loss,actor_loss
355000,62.65238110221344,7498.226279155353,1772.780641078949,17.047008514404297,-2.4497432708740234
360000,61.77333007789022,7389.090521397446,1797.7685980796814,21.61178207397461,-2.457726001739502
365000,63.44864786977943,7597.0842232919385,1822.7162671089172,27.228618621826172,-2.4399242401123047
370000,62.6196256539818,7494.1596316405385,1847.648798942566,28.822696685791016,-2.440448045730591
375000,62.88496581803638,7527.102087842097,1872.7511081695557,31.37668228149414,-2.4447591304779053
380000,62.96611725826883,7537.1771843698925,1897.7131152153015,29.339677810668945,-2.4630746841430664
385000,62.76823145707981,7512.609308029698,1922.7156269550323,19.80095672607422,-2.459775447845459
390000,63.47610302816501,7600.492830337338,1947.7630970478058,15.947017669677734,-2.4541261196136475
395000,63.493543643454,7602.658113935971,1972.7204451560974,53.04430389404297,-2.4531705379486084
400000,63.71329951973866,7629.941199236445,1997.7630472183228,19.812538146972656,-2.457310199737549
405000,62.90630138815637,7529.750937053138,2022.7130980491638,25.128250122070312,-2.453235149383545
410000,62.97848798419153,7538.713032130981,2047.627069234848,20.577106475830078,-2.457571506500244
415000,62.9668219834109,7537.264677257408,2072.639922142029,32.8170166015625,-2.4570446014404297
420000,64.01586196602568,7667.504868387553,2097.527060985565,19.679729461669922,-2.4570915699005127
425000,63.0920706736388,7552.8145262854905,2122.4640848636627,26.173934936523438,-2.450985908508301
430000,62.27639631458904,7451.547094935728,2147.3363399505615,28.78661346435547,-2.45609712600708
435000,62.99588054816114,7540.872350072324,2172.331110239029,27.722124099731445,-2.4535000324249268
440000,63.18228897384552,7564.01528970451,2197.329320192337,26.910104751586914,-2.459906816482544
445000,63.17211681231376,7562.752397646953,2222.2296051979065,18.985633850097656,-2.457439661026001
450000,63.782835874682085,7638.574262140064,2247.294105052948,17.084041595458984,-2.45402193069458
455000,64.20434758632764,7690.905695448715,2272.270609140396,22.621326446533203,-2.450200080871582
460000,62.75804056676974,7511.3440907608,2297.0869810581207,30.82257080078125,-2.4544613361358643
465000,63.26699803191542,7574.532070853289,2322.1091780662537,21.59646224975586,-2.4520764350891113
470000,63.23890024670169,7571.043680537175,2347.0449719429016,22.852142333984375,-2.455136299133301
475000,63.81354777644365,7642.387199703631,2372.0389869213104,24.841270446777344,-2.460700511932373
480000,63.73939721532326,7633.1812748458815,2397.0663709640503,18.09264373779297,-2.443110466003418
485000,63.51339599368323,7605.122818743306,2421.954601049423,39.845733642578125,-2.4585013389587402
490000,62.97914903965199,7538.795103349376,2446.882310152054,16.641822814941406,-2.4584007263183594
495000,63.3143538585262,7580.411381471688,2471.90233707428,24.079328536987305,-2.4578404426574707
500000,64.30722004513372,7703.677495302839,2496.9309360980988,23.24407958984375,-2.4553534984588623
505000,63.18652906120354,7564.5417041377705,2521.9321451187134,27.072330474853516,-2.4487712383270264
510000,62.763187705868205,7511.983117290833,2547.0608649253845,20.637195587158203,-2.4563658237457275
515000,63.222195976110115,7568.969815450437,2572.1199679374695,22.046783447265625,-2.456434965133667
520000,63.58028149255893,7613.426773122332,2597.155762910843,14.934210777282715,-2.4593398571014404
525000,63.397847339082844,7590.777246496885,2622.133692264557,26.3309326171875,-2.459014654159546
530000,63.48514055480855,7601.614855443059,2647.1612000465393,45.944488525390625,-2.4539084434509277
535000,63.455198731581085,7597.897524507578,2672.100284099579,23.49852752685547,-2.4518544673919678
540000,63.888940822384754,7651.747381275338,2695.4637649059296,104.52008819580078,-2.4514319896698
545000,63.7806808838728,7638.306716174671,2719.4881489276886,16.937776565551758,-2.456475257873535
550000,62.420317479199674,7469.415165073378,2744.3895201683044,27.408395767211914,-2.454498529434204
555000,63.768974590451634,7636.85335889767,2769.324912071228,19.525028228759766,-2.4500272274017334
560000,63.523822525071424,7606.417291273741,2793.944808244705,27.045312881469727,-2.456876277923584
565000,63.75095841850996,7634.616618910632,2818.7055611610413,18.93680191040039,-2.4550111293792725
570000,63.19026572791184,7565.005617996484,2843.2441730499268,48.4290885925293,-2.4616968631744385
575000,64.07326030985668,7674.6309754902295,2868.1246252059937,23.32076644897461,-2.455965042114258
580000,63.9277847527705,7656.569924745107,2893.0973320007324,18.41205596923828,-2.459263324737549
585000,62.607768136734585,7492.687499654914,2917.9884889125824,19.014537811279297,-2.4610352516174316
590000,64.06628846243213,7673.765408156141,2942.869945049286,35.93650817871094,-2.4534614086151123
595000,63.86339683150331,7648.576049095667,2967.8572301864624,21.445104598999023,-2.456005096435547
600000,64.11278798293927,7679.5384068393905,2992.824345111847,23.452342987060547,-2.4612021446228027
605000,64.29497112166483,7702.15676953436,3017.763559103012,21.386884689331055,-2.462686777114868
610000,63.43817054541406,7595.783444722493,3042.722907066345,23.284954071044922,-2.4560351371765137
615000,63.55724653707904,7610.566942177759,3067.6128911972046,19.29509925842285,-2.4582247734069824
620000,64.38895289498672,7713.824774875476,3092.6500301361084,25.198768615722656,-2.455479621887207
625000,64.02609710128839,7668.775578746499,3117.590935945511,21.96714973449707,-2.4586174488067627
630000,63.697320827793334,7627.957416037085,3142.6491298675537,28.301849365234375,-2.457817554473877
635000,63.88390688501965,7651.122408943078,3167.549684047699,16.977142333984375,-2.4527976512908936
640000,63.980992457761154,7663.175756536481,3192.490728855133,29.740209579467773,-2.460120439529419
645000,63.453521326592075,7597.689271676427,3217.574593067169,15.809884071350098,-2.458512306213379
650000,64.24376743289803,7695.799739943424,3242.5372879505157,20.360401153564453,-2.455592393875122
655000,63.39849889560265,7590.858138404798,3267.5481781959534,17.843503952026367,-2.4600090980529785
660000,63.690934877044214,7627.16458882373,3292.512466907501,17.669618606567383,-2.451368570327759
665000,63.688234209496706,7626.829296114782,3317.4485030174255,32.34336853027344,-2.454124927520752
670000,63.42180922957357,7593.75215808183,3342.456115961075,37.1152229309082,-2.4562251567840576
675000,64.58576896924818,7738.259842703305,3367.4193320274353,16.75504493713379,-2.45246958732605
680000,63.45566747777478,7597.955720186362,3392.295823097229,14.736228942871094,-2.4525628089904785
685000,63.90005323851876,7653.127007624376,3417.2193961143494,17.678274154663086,-2.4570419788360596
690000,64.40753426914434,7716.13168572907,3442.2114911079407,16.046741485595703,-2.452984094619751
695000,64.3308075653993,7706.605928154386,3467.1832671165466,19.956512451171875,-2.4609005451202393
700000,63.866732777420154,7648.9902127510195,3492.1774530410767,22.536212921142578,-2.45894718170166
705000,63.495480703940885,7602.898603461846,3517.183218240738,21.651554107666016,-2.4518115520477295
710000,63.74102388813896,7633.383229186931,3542.1727731227875,16.79834747314453,-2.451702833175659
715000,63.32265079304524,7581.441460739841,3567.1943521499634,18.297224044799805,-2.4564146995544434
720000,64.79942019056392,7764.785024164926,3592.177405834198,20.710193634033203,-2.4555702209472656
725000,63.91079955880339,7654.461182518576,3617.173164129257,14.439148902893066,-2.4587109088897705
730000,63.485392755952475,7601.646166666399,3642.1453750133514,27.54080581665039,-2.455784559249878
735000,64.11143724523924,7679.370710336746,3667.137981891632,14.990638732910156,-2.453582525253296
740000,64.10359354998647,7678.3969015345865,3692.1497490406036,57.612693786621094,-2.4556665420532227
745000,63.865195140556885,7648.799312382798,3717.0983049869537,14.291061401367188,-2.459153890609741
750000,63.879289787111695,7650.54918797537,3742.0692341327667,51.7354850769043,-2.4584054946899414
755000,64.21673902637176,7692.444114905044,3767.0281341075897,20.634111404418945,-2.4605259895324707
760000,63.67321693620942,7624.964874762304,3792.0416481494904,21.522106170654297,-2.456660270690918
765000,64.33937340018248,7707.669391871537,3817.0222651958466,16.737648010253906,-2.4555444717407227
770000,63.70360683124942,7628.737834615148,3841.888736009598,24.068559646606445,-2.4574475288391113
775000,63.25601162751167,7573.168089086062,3866.8850059509277,17.550079345703125,-2.4574127197265625
780000,65.09996407615276,7802.09808539308,3891.8158571720123,21.42409896850586,-2.45452618598938
785000,63.453203784593484,7597.6498482690495,3916.6939811706543,16.569366455078125,-2.4603021144866943
790000,63.62965696697148,7619.556826629542,3941.6992938518524,18.892868041992188,-2.4574296474456787
795000,63.678199228949985,7625.583435322007,3966.6936938762665,18.417682647705078,-2.455279588699341
800000,63.669318783934955,7624.480912181569,3991.6329090595245,20.82773208618164,-2.455536127090454
805000,64.68326567954966,7750.364233760522,4016.2971959114075,18.828794479370117,-2.457674264907837
810000,64.16528553222152,7686.056071528721,4041.3137788772583,21.40099334716797,-2.4606640338897705
815000,64.01030434087029,7666.814879278974,4066.2155849933624,16.15062713623047,-2.456895589828491
820000,64.25247819352202,7696.881196463061,4091.072874069214,17.197280883789062,-2.461381435394287
825000,63.70870071471558,7629.370249363131,4116.08305311203,19.192399978637695,-2.456766366958618
830000,64.03973016312224,7670.468147769946,4141.099231958389,16.95040512084961,-2.457249879837036
835000,64.12919307189816,7681.5751279910355,4166.082897186279,18.254119873046875,-2.4573822021484375
840000,63.662212347648136,7623.598635399379,4191.116314172745,19.29261016845703,-2.45997953414917
845000,64.36994366901195,7711.464745453128,4216.0927040576935,17.626232147216797,-2.4616708755493164
850000,64.08303163555313,7675.844103061524,4241.132920026779,19.91852569580078,-2.4596171379089355
855000,65.009624349093,7790.8822466129595,4266.223155975342,13.802017211914062,-2.4557487964630127
860000,64.16722289747445,7686.296598891844,4291.25292301178,20.666019439697266,-2.457973003387451
865000,64.36750457968233,7711.1619281480325,4316.281533241272,37.564964294433594,-2.4577479362487793
870000,64.18778023665749,7688.848829339395,4341.313534021378,19.547456741333008,-2.453360080718994
875000,64.31332668015074,7704.435644968209,4366.290592908859,15.4153413772583,-2.4609122276306152
880000,64.56705331099374,7735.936260238785,4391.214685201645,23.692218780517578,-2.455742597579956
885000,64.31317184289234,7704.416421645494,4416.171925067902,22.679048538208008,-2.457442045211792
890000,63.56272594530225,7611.247220514235,4441.058344125748,32.135704040527344,-2.4543466567993164
895000,63.79839786521042,7640.506311112806,4466.013169050217,25.758865356445312,-2.455268621444702
900000,63.882701505047514,7650.972758862474,4490.924958944321,26.13916778564453,-2.459406852722168
905000,63.74723191245604,7634.153966515341,4515.828772068024,15.546079635620117,-2.4535775184631348
910000,64.97019809437485,7785.987406535234,4540.755238056183,16.422853469848633,-2.463911771774292
915000,64.45808508705052,7722.407660234329,4565.714386224747,17.415592193603516,-2.4558603763580322
920000,64.36622149209342,7711.002630527745,4590.669611930847,16.981460571289062,-2.457272529602051
925000,63.913283093237574,7654.769517762938,4615.6013860702515,20.06513214111328,-2.4569883346557617
930000,64.15128743804665,7684.318183086902,4640.628423213959,14.439022064208984,-2.4526093006134033
935000,64.82807656621475,7768.342764483418,4665.59672498703,20.05703353881836,-2.4533660411834717
940000,65.26386907579828,7822.447184411985,4690.575698852539,18.27194595336914,-2.4595484733581543
945000,65.2053566043629,7815.18275637346,4715.62540102005,18.098251342773438,-2.459865093231201
950000,63.42429330027032,7594.06055990415,4740.530685901642,18.059551239013672,-2.4601223468780518
955000,64.64046898726401,7745.050947827296,4765.538964033127,24.613773345947266,-2.45263671875
960000,64.3634980663989,7710.664512354119,4790.568037033081,31.313444137573242,-2.458615303039551
965000,64.93335073139008,7781.4127404812125,4815.527592897415,17.85693359375,-2.4643940925598145
970000,63.81608287063904,7642.701936184618,4840.539242982864,23.458139419555664,-2.4518699645996094
975000,63.6110228565374,7617.243368472851,4865.581295013428,25.520286560058594,-2.4636363983154297
980000,64.39400485305748,7714.4519845105915,4890.564651966095,16.616540908813477,-2.462953805923462
985000,64.09853200899643,7677.768502162893,4915.517067909241,29.940570831298828,-2.4635579586029053
990000,64.62947559404583,7743.68609838625,4940.481927871704,24.774921417236328,-2.4533956050872803
995000,64.10401400584472,7678.449101881805,4965.483034133911,20.08285903930664,-2.4560015201568604
1000000,64.11608257086408,7679.9474358260195,4990.328306913376,21.007545471191406,-2.4579930305480957
