step,norm_score,mean_reward,elapsed_s,critic_loss,cql_loss,actor_loss,temperature
5000,0.6569206293554661,-198.621081286345,68.35139203071594,28.053741455078125,-4.242474555969238,-206.09353637695312,0.5341662168502808
10000,0.7889033667434866,-182.23518825255422,139.819917678833,47.925907135009766,-4.106629371643066,-363.7058410644531,0.5847119092941284
15000,1.1648342230850415,-135.56269969820485,231.55897188186646,60.33174133300781,-4.344566345214844,-484.52984619140625,0.6134631037712097
20000,2.2071131139054105,-6.161910213512511,322.61098074913025,141.1536865234375,-4.016949653625488,-573.4403076171875,0.6252538561820984
25000,2.8896224299108257,78.57284273945605,414.5322277545929,75.47695922851562,-4.121654510498047,-665.7730712890625,0.6382784843444824
30000,6.1604221145879485,484.64847678628064,506.24911069869995,136.8443603515625,-4.229891777038574,-700.746337890625,0.6444270610809326
35000,5.691512140771878,426.43246440855,598.2704997062683,107.6629409790039,-4.102352142333984,-728.710693359375,0.6488521695137024
40000,6.671036390901334,548.0421529501533,679.6756427288055,87.815185546875,-4.318814277648926,-757.9140625,0.6515026092529297
45000,9.441563483899658,892.0080494872443,755.1223387718201,85.03594970703125,-4.439020156860352,-779.2113037109375,0.6540681719779968
50000,6.5791370995606435,536.6326914736677,838.8375837802887,90.60694122314453,-4.717709541320801,-799.46826171875,0.6532576680183411
55000,6.370459103544015,510.72494483266894,910.2627437114716,172.25865173339844,-4.7307538986206055,-815.4517822265625,0.6548166275024414
60000,9.406620700590878,887.6698404083002,992.8879327774048,66.21766662597656,-5.155708312988281,-838.5712890625,0.6597660183906555
65000,13.124980352338333,1349.3108452888941,1077.7354986667633,84.57897186279297,-4.785160064697266,-844.288330078125,0.6537968516349792
70000,11.636387557017445,1164.4993858683408,1166.3355338573456,1643.550537109375,-3.992065668106079,-827.8038940429688,0.6530601382255554
75000,12.138333962968428,1226.816930415307,1253.24640583992,502.91070556640625,-5.400960922241211,-856.807373046875,0.6593098044395447
80000,17.880722079402727,1939.744691246431,1340.4803698062897,255.95913696289062,-4.22891902923584,-810.8038330078125,0.6647624969482422
85000,12.171192229386058,1230.8963429919095,1426.308759689331,230.38302612304688,-4.620226860046387,-841.630859375,0.6641408205032349
90000,16.581485168458002,1778.4421037292145,1511.2126247882843,181.4626922607422,-4.3928680419921875,-855.9900512695312,0.66434645652771
95000,12.883084305610456,1319.2790182073954,1602.9448437690735,138.93875122070312,-4.869912147521973,-831.552001953125,0.6707177758216858
100000,10.566612312459958,1031.6848748616355,1694.5950727462769,145.40640258789062,-4.786004066467285,-834.1640625,0.6661685109138489
105000,14.381732112950857,1505.3388253639168,1782.4935517311096,1002.3546752929688,-4.957152366638184,-859.5333251953125,0.6660006642341614
110000,15.910005426147384,1695.0766920882081,1867.884352684021,126.07843017578125,-4.870540618896484,-831.5242919921875,0.6650156378746033
115000,13.874989606288649,1442.4258363308859,1948.1650388240814,213.53201293945312,-5.015275001525879,-811.74267578125,0.6726340651512146
120000,18.150102162322383,1973.1887106046465,2030.4046578407288,145.07083129882812,-4.89035701751709,-850.3092651367188,0.672198474407196
125000,14.760963008596192,1552.4210197033499,2118.86719083786,2192.89599609375,-4.6950578689575195,-810.16455078125,0.6770983934402466
130000,21.330234803639076,2368.0078689668794,2208.3454508781433,69.6234130859375,-5.5107340812683105,-842.1561279296875,0.6816651821136475
135000,14.09747833917725,1470.048210669268,2299.732919692993,166.62615966796875,-5.416058540344238,-860.4503173828125,0.6780956983566284
