step,norm_score,mean_reward,elapsed_s,critic_loss,cql_loss,actor_loss,temperature
5000,-0.9681913883022071,-400.3816464652541,92.39078211784363,18.08228302001953,-2.309582233428955,-245.16510009765625,0.46884894371032715
10000,-0.6319173934891252,-358.63262823680805,183.60407090187073,35.72599411010742,-2.0623199939727783,-443.0025634765625,0.4917837381362915
15000,-1.0895455157094038,-415.4479785497092,274.76936197280884,26.965301513671875,-1.8896629810333252,-602.9071655273438,0.4815966486930847
20000,-1.5427214279154384,-471.71057902197856,365.91486501693726,90.62503051757812,-1.5477283000946045,-726.1204833984375,0.4621002674102783
25000,-3.01915060625784,-655.0119036274953,457.31001496315,43.94855880737305,-1.1682026386260986,-854.1207275390625,0.4758593738079071
30000,-1.7588196610101434,-498.53956137495726,548.9023129940033,65.27887725830078,-0.9584888815879822,-920.3797607421875,0.4776111841201782
35000,-2.7006156506684684,-615.4652188632157,640.608325958252,84.44989013671875,-1.0032109022140503,-982.5706787109375,0.48107224702835083
40000,-2.6180761630223928,-605.2177937650661,732.0621330738068,47.762847900390625,-1.334871530532837,-1026.8143310546875,0.4744062125682831
45000,-3.170357250090831,-673.7844790481864,823.0861508846283,57.54207992553711,-1.192245602607727,-1062.1824951171875,0.4722396731376648
50000,-2.370229021316442,-574.4471275923768,914.6578109264374,51.18413162231445,-1.2351433038711548,-1103.2244873046875,0.4595617949962616
55000,-2.5295821178654023,-594.2310996960771,1006.0944509506226,51.01066207885742,-1.9471688270568848,-1134.450439453125,0.44936320185661316
60000,-2.137969576763882,-545.6117019159326,1097.2641968727112,37.224979400634766,-1.9539291858673096,-1160.899169921875,0.4458879828453064
65000,-1.4315357838306684,-457.9066823388087,1188.5192799568176,113.51510620117188,-2.086702346801758,-1169.15087890625,0.4369710385799408
70000,-2.37421457795262,-574.9419415810314,1279.801854133606,82.47837829589844,-1.357587218284607,-1163.1368408203125,0.4346136748790741
75000,-1.4592670084674373,-461.349563503322,1370.6015539169312,127.86680603027344,-2.2542548179626465,-1198.434814453125,0.426758348941803
80000,-0.6086157494113851,-355.7396874255655,1462.2264750003815,125.29342651367188,-0.9734536409378052,-1146.6256103515625,0.4167192578315735
85000,-1.7243706400896304,-494.26265378011914,1553.8606479167938,51.28573989868164,-2.014177083969116,-1185.910400390625,0.4136589765548706
90000,-0.7084517976609673,-368.13451147535454,1644.9348719120026,32.0341911315918,-2.0996692180633545,-1206.07177734375,0.409616082906723
95000,-0.43963158554275494,-334.7600010790443,1736.5546278953552,40.25365447998047,-2.262692451477051,-1186.9969482421875,0.40842920541763306
100000,1.1826783724779375,-133.34731661843614,1828.4900019168854,50.17884826660156,-1.7881718873977661,-1178.9339599609375,0.39585262537002563
105000,-0.7437117970534226,-372.5121034987546,1919.69385099411,117.45889282226562,-2.0037381649017334,-1217.064453125,0.3866184949874878
110000,0.2834169696733984,-244.99222903187783,2010.6461961269379,40.384979248046875,-2.0444369316101074,-1182.5364990234375,0.39491361379623413
115000,-0.5958250917419234,-354.1517043866362,2100.3019001483917,79.16571044921875,-1.547084093093872,-1184.922607421875,0.3932932913303375
120000,-0.3182456390131268,-319.68971859359806,2191.6765410900116,44.61899185180664,-2.1648592948913574,-1217.8756103515625,0.3860028088092804
125000,-0.26938907567140896,-313.624088824438,2282.8295860290527,76.29290008544922,-1.8249666690826416,-1192.52783203125,0.39355728030204773
130000,0.2218181739478555,-252.6398297540969,2374.34037399292,29.561933517456055,-2.8095030784606934,-1200.88525390625,0.38632869720458984
135000,0.07945568390946996,-270.31438765430926,2466.2606768608093,36.50321578979492,-2.527489185333252,-1238.373291015625,0.3786675035953522
140000,-1.1389302202672713,-421.5791779959788,2557.799257993698,52.73450469970703,-2.437600612640381,-1171.18603515625,0.3768247067928314
145000,0.7361106357677576,-188.78950027736684,2649.4978098869324,36.53868103027344,-2.32438063621521,-1203.0390625,0.3750268518924713
150000,0.9907887014576509,-157.1707626679277,2741.0276730060577,36.55420684814453,-2.6354198455810547,-1180.3402099609375,0.376404345035553
155000,-0.36348781241091044,-325.30661538315945,2832.2250390052795,30.48311996459961,-2.095428466796875,-1181.4595947265625,0.3787509799003601
160000,0.1287023632565818,-264.20032428495523,2923.2567949295044,37.73613739013672,-2.5069186687469482,-1183.4095458984375,0.38442984223365784
165000,0.8473014173067115,-174.98496577006642,3014.4940161705017,63.49256896972656,-2.4002161026000977,-1187.630615234375,0.38898465037345886
170000,0.14210787376293973,-262.5360061660277,3105.65776014328,102.00530242919922,-3.2609307765960693,-1180.6512451171875,0.3793935775756836
175000,0.5540662276834745,-211.3906393149602,3197.014283180237,81.08238220214844,-2.368948221206665,-1199.121337890625,0.3827732801437378
180000,0.5132998635637737,-216.45185637305264,3288.4374668598175,47.500221252441406,-2.823794364929199,-1162.2718505859375,0.37603405117988586
185000,-0.3327640802768162,-321.4922090576713,3379.7560000419617,39.38208770751953,-2.6115431785583496,-1175.72900390625,0.3771640658378601
190000,-0.4209602574016644,-332.44192227742604,3471.9376950263977,43.152095794677734,-3.1804282665252686,-1140.75,0.3795827031135559
195000,0.6943723177305217,-193.97138715366196,3563.703451871872,26.94472312927246,-3.2838048934936523,-1140.138671875,0.3822527825832367
200000,0.7047043362754398,-192.68864856185323,3654.9454941749573,36.120155334472656,-3.0139827728271484,-1146.5321044921875,0.3784679174423218
205000,-0.20090904451315847,-305.12217040907103,3746.2283189296722,26.219676971435547,-2.864536762237549,-1139.31982421875,0.3841540515422821
210000,0.12022868001280403,-265.2523472235806,3837.4740459918976,30.486419677734375,-3.1818294525146484,-1155.464599609375,0.37760356068611145
215000,-0.5982045176795817,-354.44711437485057,3928.7804679870605,61.23982238769531,-3.460706949234009,-1167.26171875,0.3838498592376709
220000,0.02638680285459731,-276.9029842056264,4020.925241947174,88.99612426757812,-3.2591300010681152,-1150.9073486328125,0.3858025074005127
225000,-0.8054440169041168,-380.17626906487766,4112.288666963577,48.77589797973633,-3.1230626106262207,-1149.9044189453125,0.38826993107795715
230000,-1.4115738897629855,-455.4283774678976,4204.024417877197,35.853431701660156,-3.293287754058838,-1168.8685302734375,0.38594239950180054
235000,-1.5698812621296958,-475.08252104301675,4295.342699050903,39.61617660522461,-3.006228446960449,-1157.260009765625,0.39098286628723145
240000,1.1765461727550595,-134.10864018778682,4386.027574062347,44.22312927246094,-2.9276936054229736,-1122.7310791015625,0.38807213306427
245000,-1.127174266887729,-420.11965534627734,4477.657427072525,54.78044891357422,-2.772385597229004,-1190.33154296875,0.3901973366737366
250000,0.596647358505236,-206.10411572322747,4568.559105157852,41.12354278564453,-3.426574230194092,-1148.14892578125,0.3866259455680847
255000,-1.7769560876034736,-500.79123119219867,4658.808670043945,22.049564361572266,-3.756107807159424,-1157.388916015625,0.3950653076171875
260000,-0.606415044364997,-355.4664659558287,4749.979780912399,30.570693969726562,-3.6151111125946045,-1131.796875,0.3983694911003113
265000,0.13988815079724481,-262.81158874447954,4841.894292116165,21.183731079101562,-3.031932830810547,-1114.743408203125,0.3956603407859802
270000,0.48785731257632137,-219.6105946083531,4933.105377912521,230.36895751953125,-2.862088680267334,-1106.981201171875,0.39894551038742065
275000,-0.614005318182906,-356.4088120333448,5025.147593975067,55.82414245605469,-3.2116565704345703,-1127.6978759765625,0.39602726697921753
280000,0.27956907038564954,-245.46995261438306,5116.933748006821,39.88623809814453,-2.8257670402526855,-1101.5565185546875,0.4017663300037384
285000,-0.18618353470157728,-303.29397201422165,5207.991350889206,35.44960403442383,-3.1842691898345947,-1118.83935546875,0.403075635433197
290000,3.3927524230476793,141.03733175361305,5299.486596822739,31.733360290527344,-2.9874050617218018,-1102.7816162109375,0.40025296807289124
295000,1.7311055336033339,-65.25910313786054,5390.464706897736,51.49817657470703,-3.2750654220581055,-1093.596435546875,0.40187254548072815
300000,4.207669332836878,242.21072442219966,5481.751649856567,46.68077087402344,-3.7973814010620117,-1114.8677978515625,0.4046749174594879
305000,3.252812680887861,123.6635623381048,5572.039612054825,65.01516723632812,-3.5384671688079834,-1133.7073974609375,0.40415969491004944
310000,1.3302432774244006,-115.02686959750838,5664.065798044205,53.03112030029297,-3.3792991638183594,-1091.849365234375,0.403764545917511
