step,norm_score,mean_reward,elapsed_s,critic_loss,cql_loss,actor_loss,temperature
5000,-0.7917323384151154,-378.4739396430081,92.16211295127869,17.848533630371094,-1.5348150730133057,-255.1935272216797,0.46989262104034424
10000,-1.7174924509942795,-493.4087142952056,183.34069299697876,36.67838668823242,-1.3661245107650757,-463.67889404296875,0.5056511163711548
15000,-3.168275695628008,-673.5260503366228,274.5491907596588,22.86602783203125,-1.0841701030731201,-630.6522216796875,0.48726189136505127
20000,-4.743524259877233,-869.0959785427273,365.85442996025085,87.86235046386719,-0.8313539028167725,-761.2059326171875,0.4750083386898041
25000,-4.504578556609711,-839.43044188156,457.56262612342834,41.42507553100586,-0.35524696111679077,-892.572021484375,0.4792487919330597
30000,-4.166020331349454,-797.3978323553984,548.9748210906982,55.9627685546875,0.12225133180618286,-968.5543823242188,0.4797278940677643
35000,-3.0691990561245106,-661.2255082416449,640.3285508155823,75.90971374511719,0.26004156470298767,-1040.3170166015625,0.4889310896396637
40000,-2.941371332182689,-645.355467562721,731.737459897995,58.549461364746094,0.4927906095981598,-1095.9892578125,0.4899948537349701
45000,-2.8386704993693597,-632.6049753827248,823.497437953949,63.97816848754883,0.2932928800582886,-1141.44677734375,0.49278101325035095
50000,-2.8351082851074763,-632.1627201074226,914.8755688667297,47.23225402832031,0.4518187940120697,-1190.877197265625,0.48758310079574585
55000,-2.7936629581824213,-627.0172086020211,1006.1510469913483,53.911598205566406,-0.3901177644729614,-1225.8310546875,0.47508174180984497
60000,-2.0890194781590465,-539.5344595764724,1097.6562581062317,37.86579132080078,-0.4647862911224365,-1256.240966796875,0.46611180901527405
65000,-2.2623766501536293,-561.0570627074599,1188.4006099700928,78.86509704589844,-0.309646874666214,-1266.936279296875,0.4634226858615875
70000,-2.247279260054598,-559.1826947094326,1279.6702210903168,51.351531982421875,-0.09286786615848541,-1261.4237060546875,0.45007577538490295
75000,-2.1164892178928305,-542.944876922345,1370.9965617656708,114.85897827148438,-0.7844129800796509,-1298.817138671875,0.43733739852905273
80000,-2.4274466734331575,-581.550801495372,1462.1426010131836,129.3453369140625,0.4366735816001892,-1253.65234375,0.42205697298049927
85000,-2.2239591299567607,-556.2874588257137,1553.6679768562317,71.62186431884766,0.6776527166366577,-1303.34423828125,0.430128276348114
90000,-2.591335772317016,-601.8979264062622,1645.3528559207916,49.412330627441406,1.060198187828064,-1340.572509765625,0.4265119135379791
95000,-2.0806512158087767,-538.4955248304299,1737.2173681259155,72.89022064208984,0.9246864914894104,-1346.765869140625,0.44224119186401367
100000,-1.441185846885741,-459.1047549361733,1828.966344833374,88.80116271972656,1.87644362449646,-1371.3173828125,0.4475744962692261
105000,-1.2142588674663601,-430.9313643486197,1920.230281829834,107.4663314819336,2.9609344005584717,-1445.404052734375,0.4725401699542999
110000,-1.1592333315999188,-424.0998456009538,2011.3004767894745,53.8834228515625,1.6788643598556519,-1420.3118896484375,0.4826814830303192
115000,-0.697687040063674,-366.7980475557939,2102.4199900627136,132.7877960205078,2.854642868041992,-1448.4423828125,0.510397732257843
120000,-0.4734414467221326,-338.9575558482249,2193.9309828281403,76.73345184326172,2.739220380783081,-1500.466796875,0.47866684198379517
125000,-0.7319887967444692,-371.05667203173726,2284.262270927429,176.28753662109375,2.9079976081848145,-1482.293701171875,0.4876227378845215
130000,-0.7037176404878797,-367.5467573903994,2375.5800597667694,69.72486877441406,2.4948606491088867,-1511.890625,0.4891621470451355
