step,norm_score,mean_reward,elapsed_s,critic_loss,actor_loss
455000,92.72354470670345,11231.615053902193,2275.04728102684,574.4053955078125,-2.3632702827453613
460000,90.23698170824834,10922.903807864906,2300.0829548835754,458.4534912109375,-2.384706735610962
465000,86.16796031169204,10417.727519846585,2325.1242599487305,186.95782470703125,-2.3799703121185303
470000,97.54131093883299,11829.74935315828,2350.106240749359,351.1628723144531,-2.3696279525756836
475000,92.79414151779078,11240.379774333795,2375.127832889557,227.57907104492188,-2.3727076053619385
480000,83.40958460716537,10075.270239933523,2400.1565787792206,248.10934448242188,-2.3712143898010254
485000,82.05901019220569,9907.594009422846,2425.141590833664,243.14898681640625,-2.3514037132263184
490000,91.486828001647,11078.07446182779,2450.214101076126,345.41741943359375,-2.372448682785034
495000,100.28980626316375,12170.979966188783,2475.3319199085236,309.2930908203125,-2.359238624572754
500000,99.19341127683448,12034.860566604284,2500.445704936981,560.1217041015625,-2.3876712322235107
505000,99.68509583707208,12095.904084642052,2525.592461824417,334.4965515136719,-2.3776626586914062
510000,100.1366905812536,12151.970380274532,2550.6804208755493,351.0071105957031,-2.3674559593200684
515000,85.97824610941787,10394.174162134988,2575.810461997986,746.8240356445312,-2.3493800163269043
520000,101.42513968877462,12311.933642691598,2600.8974609375,171.47158813476562,-2.394183874130249
525000,79.9442973871477,9645.04863033289,2626.053018808365,192.42782592773438,-2.3740692138671875
530000,89.0765250359062,10778.831035321602,2651.1398270130157,244.2023162841797,-2.3735055923461914
535000,90.3628274362844,10938.52778020529,2676.181653738022,273.40350341796875,-2.356447219848633
540000,99.8360841448258,12114.649553247784,2701.301435947418,639.0765380859375,-2.379193067550659
545000,91.89559155328189,11128.823188257898,2726.35613489151,271.75201416015625,-2.390347719192505
550000,101.55810233337922,12328.441192959901,2751.339290857315,590.8352661132812,-2.345412254333496
555000,93.93464749816289,11381.97563276666,2776.255007982254,313.5823974609375,-2.3761532306671143
560000,83.08097558671771,10034.472841989245,2801.296811103821,541.2642822265625,-2.3675050735473633
565000,87.58283150074905,10593.386309922449,2826.2713928222656,257.6550598144531,-2.36673641204834
570000,89.94693378011381,10886.893838537537,2851.3430318832397,559.2098999023438,-2.39872407913208
575000,97.09669660765353,11774.549688291665,2876.409807920456,484.67193603515625,-2.388925552368164
580000,103.14826297065002,12525.862481717235,2901.353623867035,347.64874267578125,-2.3721671104431152
585000,78.35057643936914,9447.185322654734,2926.4028828144073,337.40509033203125,-2.410485029220581
590000,88.57520629843751,10716.591416939944,2951.502432823181,351.09326171875,-2.3647372722625732
595000,98.73864747576212,11978.400826887684,2976.578234910965,377.475830078125,-2.3895957469940186
600000,104.37813634641778,12678.553462214102,3001.709702014923,382.36572265625,-2.3818328380584717
605000,101.55366944955875,12327.890842500809,3026.7193338871,455.9217529296875,-2.378291130065918
610000,104.5413162632912,12698.812540909294,3051.8428518772125,217.11415100097656,-2.3862905502319336
615000,90.5530229850309,10962.140897942809,3076.9774947166443,9278.58984375,-2.32126784324646
620000,102.5861978682072,12456.081093416595,3102.012333869934,280.65728759765625,-2.339231491088867
625000,102.6104996696701,12459.098205557018,3127.067473888397,288.9969177246094,-2.380394220352173
630000,101.38301937926792,12306.704330890781,3152.1463429927826,284.6259765625,-2.414175510406494
635000,98.95248594125866,12004.949255049429,3177.2064599990845,364.5635986328125,-2.385521650314331
640000,91.51194897536438,11081.193275669537,3202.3046407699585,442.22412109375,-2.389681339263916
645000,35.546310345029354,4132.9590875241465,3227.3851380348206,396.2304992675781,-2.340301275253296
650000,85.9818729594868,10394.624442061402,3252.4394738674164,10277.10546875,-2.3881633281707764
655000,88.94994031575128,10763.115315787214,3277.5391478538513,1340.58251953125,-2.394528865814209
660000,100.79991012296378,12234.310273229115,3302.608670949936,798.34765625,-2.3103508949279785
665000,96.21326553827684,11664.87014010215,3327.576828956604,202.27232360839844,-2.351933240890503
670000,77.87593077127634,9388.257213568351,3352.615252017975,275.5673828125,-2.4010348320007324
675000,102.48913209435987,12444.030203891336,3377.558231830597,390.8534240722656,-2.3911852836608887
680000,85.6014000103184,10347.388044554391,3402.5304820537567,347.24853515625,-2.408665418624878
685000,69.44692542520278,8341.781115895381,3427.5390179157257,275.580810546875,-2.366443157196045
690000,100.15233413173267,12153.91255506111,3452.6275029182434,425.3853454589844,-2.366345167160034
695000,95.82982147973806,11617.264874049912,3477.6667857170105,615.1295166015625,-2.363654136657715
700000,64.14414419158562,7683.431336255712,3502.5899217128754,270.50494384765625,-2.401651382446289
705000,99.98005832727094,12132.524205644466,3527.6922059059143,714.798583984375,-2.360426425933838
710000,78.11839178268913,9418.359182026503,3552.770879983902,218.32449340820312,-2.4033029079437256
715000,69.22557134630469,8314.299610880418,3577.845039844513,391.0201416015625,-2.3727755546569824
720000,88.53973945050562,10712.188144300213,3602.9226999282837,377.2962341308594,-2.328657627105713
725000,97.11902654014263,11777.321989370272,3628.0903470516205,339.6503601074219,-2.329663038253784
730000,98.15830967472213,11906.350850356665,3653.2130138874054,275.78289794921875,-2.419806718826294
735000,89.90427859121498,10881.598120503006,3678.324641942978,1165.5594482421875,-2.3415470123291016
740000,89.98209075568978,10891.258639969756,3703.3611249923706,353.6514892578125,-2.3885560035705566
745000,92.05178415405655,11148.214779155418,3728.4145379066467,724.961669921875,-2.3991310596466064
750000,120.40999951038984,14668.937963521323,3753.5373859405518,294.65521240234375,-2.4172654151916504
755000,88.98385823746261,10767.326286464815,3778.5716619491577,1074.1494140625,-2.376413106918335
760000,66.8626017222996,8020.932703455155,3803.5640099048615,504.5206298828125,-2.379854202270508
765000,86.34650972397483,10439.89474890102,3828.650078058243,495.9660339355469,-2.3192245960235596
770000,89.93839824878536,10885.83413704852,3853.5121920108795,362.20367431640625,-2.3735005855560303
775000,87.96460614530206,10640.784315240886,3878.5875301361084,348.3355712890625,-2.3573780059814453
780000,89.60755598760012,10844.759478270222,3903.5844728946686,194.47525024414062,-2.3593502044677734
785000,105.17110988550336,12777.002546141515,3928.6201508045197,296.0790100097656,-2.355347156524658
790000,98.63566139333965,11965.61492045825,3953.7215259075165,489.6817626953125,-2.349346876144409
795000,95.36319875174206,11559.33282733384,3978.7332968711853,411.604248046875,-2.3686559200286865
800000,80.63627252873168,9730.958582470816,4003.8120110034943,1589.381591796875,-2.367203712463379
805000,101.92157719816386,12373.567247872086,4028.75940990448,363.43701171875,-2.2720704078674316
810000,85.71246480808476,10361.17693795087,4053.799404859543,268.6182861328125,-2.3812315464019775
815000,95.22459869315864,11542.125382031745,4078.78346991539,354.73907470703125,-2.343808889389038
820000,93.91130771819779,11379.077957316757,4102.942361831665,280.10101318359375,-2.338186502456665
825000,88.76617281149998,10740.300251276954,4126.883104801178,470.1786193847656,-2.3902175426483154
830000,83.61376521645411,10100.619627964046,4151.938565969467,681.4534301757812,-2.3504884243011475
835000,91.78867508792676,11115.549317753837,4176.996060848236,375.8765563964844,-2.3912577629089355
840000,96.62579325551476,11716.086194427962,4201.0610938072205,268.15472412109375,-2.34155535697937
845000,106.66595956939089,12962.590809474508,4226.039829015732,243.66241455078125,-2.3303675651550293
850000,77.6640411552956,9361.950738561518,4251.016072034836,368.2818908691406,-2.3971755504608154
855000,94.35127281770997,11433.700411751937,4276.094774723053,204.60806274414062,-2.3875985145568848
860000,90.78318692362642,10990.716162804714,4301.186352014542,279.7650146484375,-2.4032411575317383
865000,83.95561287112369,10143.060626037906,4326.240944862366,282.04913330078125,-2.3881635665893555
870000,90.29947138993089,10930.662013672956,4351.304335832596,285.384033203125,-2.3659756183624268
875000,95.66162381046367,11596.382832414722,4376.335232019424,1501.771484375,-2.375568151473999
880000,78.27168475617242,9437.390779006828,4401.408784866333,441.72540283203125,-2.3741140365600586
885000,89.92545234982613,10884.226880525657,4426.429328918457,216.13296508789062,-2.3726999759674072
890000,98.39659588592681,11935.93450989805,4451.390912771225,221.44326782226562,-2.3802990913391113
895000,91.96669418947945,11137.650707782128,4476.347795009613,155.33627319335938,-2.3201653957366943
900000,97.49438929643252,11823.923947286574,4501.383898973465,259.2239685058594,-2.400789260864258
905000,90.41918196054819,10945.524295240752,4526.422621965408,284.4226379394531,-2.3983540534973145
910000,95.93619449133983,11630.471273797968,4551.481845855713,168.68618774414062,-2.37225079536438
915000,118.07139803550086,14378.596405416358,4576.513076066971,332.1936950683594,-2.318361759185791
920000,96.39038158469472,11686.859414219407,4601.5497398376465,370.260498046875,-2.2987513542175293
925000,102.58739258508471,12456.22941965492,4626.637875080109,418.43701171875,-2.379976987838745
930000,95.74206897644301,11606.370243730094,4651.668480873108,430.972412109375,-2.355337142944336
935000,92.53649843887894,11208.39292502687,4676.746351957321,264.40509033203125,-2.390923261642456
940000,100.2755024237584,12169.204118929458,4701.7805988788605,447.8818664550781,-2.3607542514801025
945000,88.09376555395741,10656.819686960083,4726.833235025406,567.7293090820312,-2.3629605770111084
950000,102.13991084709558,12400.673761101574,4751.8955998420715,388.12396240234375,-2.339495897293091
955000,97.7075080952145,11850.38302753784,4777.015829801559,421.4473876953125,-2.3712213039398193
960000,93.99901102049456,11389.966479244591,4802.124507904053,295.7617492675781,-2.366896152496338
965000,80.26422363684274,9684.768046750152,4827.143011808395,218.1416015625,-2.3739218711853027
970000,98.48200512075252,11946.538219244048,4852.188344955444,165.37051391601562,-2.3672077655792236
975000,94.71761186791217,11479.18206040926,4877.035854816437,183.36846923828125,-2.3840038776397705
980000,89.07225653438012,10778.301093218526,4902.091273069382,297.33502197265625,-2.286092519760132
985000,90.05634754050504,10900.477752689316,4927.097814798355,274.4920654296875,-2.399919033050537
990000,97.10837891554061,11776.000067721687,4952.123842954636,385.6330871582031,-2.4175667762756348
995000,82.69882259543598,9987.027864247377,4977.16166305542,372.9676208496094,-2.341096878051758
1000000,94.62122429179848,11467.215370346288,5002.121431827545,377.35443115234375,-2.3939850330352783
