step,norm_score,mean_reward,elapsed_s,bc_loss
180000,96.26848036537444,3114.367925498772,434.2706780433655,0.04736878722906113
185000,45.557586378818456,1484.5057483887729,444.17642068862915,0.041973479092121124
190000,111.42989579317816,3601.660016302387,456.54398679733276,0.052267786115407944
195000,109.76870381856685,3548.2688461712614,468.7465720176697,0.04267282411456108
200000,97.32191258682073,3148.2255288441092,480.3977267742157,0.04736661911010742
205000,106.50815301107377,3443.473840208888,492.4713888168335,0.04692059010267258
210000,109.99659933499144,3555.593471184811,504.7910809516907,0.047626327723264694
215000,87.33998649648373,2827.4036598062476,516.1532878875732,0.04995621740818024
220000,111.43392256893844,3601.7894379905374,528.4820728302002,0.04652724415063858
225000,66.77068523565504,2166.300620615229,539.4650061130524,0.05142933875322342
230000,105.74146673978122,3418.8323311157824,551.7442507743835,0.04313507676124573
235000,110.53243320293105,3572.8153200995794,565.1293737888336,0.0487128421664238
240000,68.5986416657952,2225.051646532467,576.2043409347534,0.04720499366521835
245000,48.4208852596327,1576.5329674087675,586.5010437965393,0.0448329858481884
250000,110.9202004829638,3585.2782678719805,600.0090959072113,0.0495670884847641
255000,106.35652293232087,3438.6004074838193,613.4749908447266,0.04655420780181885
260000,111.24202327599528,3595.6217415688348,626.12286901474,0.043600838631391525
265000,109.85980552873598,3551.196880366716,638.7881438732147,0.042109131813049316
270000,106.83313810366282,3453.9189510893207,651.3209457397461,0.04577066749334335
275000,87.61576659460336,2836.2673085371107,662.9793808460236,0.04226561635732651
280000,107.24349049748503,3467.107790673862,675.3119390010834,0.048399798572063446
285000,111.92115282908102,3617.44915348994,687.2891597747803,0.044223468750715256
290000,107.3128493945249,3469.33700483367,698.9311368465424,0.0517379455268383
295000,110.13568606631807,3560.063757249719,710.9394617080688,0.04870784282684326
300000,109.71240664200674,3546.4594393251164,723.6572868824005,0.046061351895332336
305000,110.28247457342559,3564.7815805212317,736.0660798549652,0.04351053759455681
310000,60.48686352569239,1964.3368505526068,746.3626217842102,0.04315796494483948
315000,82.04019662581776,2657.0669455862385,757.5207259654999,0.04043816775083542
320000,111.21332238951327,3594.6992871285925,770.3074817657471,0.04204869270324707
325000,111.02792942400683,3588.740705872634,782.5371127128601,0.046064697206020355
330000,103.51315065189344,3347.2136349189286,795.1768147945404,0.04729139059782028
335000,103.32129181822629,3341.0472388695625,807.1770339012146,0.05390554666519165
340000,96.67413273392687,3127.40570496947,818.8492178916931,0.047379270195961
345000,109.692844486143,3545.830706217917,831.1799437999725,0.04815587028861046
350000,110.33739133300516,3566.5466203833157,1743.8434159755707,0.042744822800159454
355000,95.25671897702571,3081.8496342699273,1755.426463842392,0.04769667983055115
360000,110.72663984010138,3579.057175203762,1767.6770448684692,0.043964631855487823
365000,51.47257939969857,1674.6152622371767,1777.2478127479553,0.04503612220287323
370000,110.30173807344883,3565.400714747005,1966.9966897964478,0.04956983029842377
375000,73.13523367978024,2370.8589702711047,1977.716071844101,0.04139954596757889
380000,55.1694566646305,1793.4339213822477,1987.8030047416687,0.04034382849931717
385000,102.85590948908943,3326.089721923467,1999.737394809723,0.04347432404756546
390000,95.5513008244396,3091.3175764302523,2011.3171210289001,0.04169994592666626
395000,88.31861754871733,2858.857132856905,2110.37078499794,0.04423799738287926
400000,111.49906442120043,3603.883115163274,2122.664771795273,0.04794737696647644
405000,90.06208434092022,2914.8926384114343,2134.0684349536896,0.04427609592676163
410000,68.05626274699318,2207.6194378703285,2144.658801794052,0.041094522923231125
415000,60.5370799975663,1965.9508218660862,3098.66411280632,0.04539404436945915
420000,88.52662606284834,2865.5425841090337,3110.046323776245,0.04164332151412964
425000,103.43558714104668,3344.720722199099,3122.003003835678,0.04157138988375664
430000,89.80522109913699,2906.6369826822465,3133.4672498703003,0.04728526622056961
435000,111.22030790493378,3594.9238035288463,3384.194853782654,0.04330165311694145
440000,56.69867999785168,1842.5835828303784,3394.3500447273254,0.043254654854536057
445000,99.99279898696943,3234.068557446877,3406.1871218681335,0.04253293201327324
450000,110.66610889805217,3577.1116939622566,3418.5212478637695,0.041951894760131836
455000,101.67711755377671,3288.20302265609,4407.941809892654,0.03577597439289093
460000,66.7995205702867,2167.2273962562367,4418.2928256988525,0.043282896280288696
465000,57.57209834760396,1870.655490484629,4428.079600811005,0.04544799029827118
470000,97.91887942069299,3167.4122082147287,4439.745521783829,0.041695162653923035
475000,81.15566821433003,2628.6379574708794,5402.556809902191,0.04687163233757019
480000,110.55190725080821,3573.441221391689,5414.844866037369,0.04397419095039368
485000,109.76535029059696,3548.161062853549,5427.121178865433,0.048499684780836105
490000,110.32425749154902,3566.124495081498,5439.476134777069,0.04368787258863449
495000,57.97100519500448,1883.476467037333,5449.7490837574005,0.04327262565493584
500000,109.63617064461783,3544.009193255478,6363.280107021332,0.042639266699552536
505000,73.02716864760023,2367.385730208229,6373.966033935547,0.04363396018743515
510000,106.60798088420474,3446.682335698646,6386.071822881699,0.042313769459724426
515000,111.81564831165083,3614.0582090802577,6398.388717889786,0.04306265711784363
520000,96.20516749301264,3112.3330322465636,7331.84778380394,0.04073689505457878
525000,48.06091216048123,1564.9633323074895,7341.732433795929,0.04070894047617912
530000,106.4530370172926,3441.702396904386,7353.679022073746,0.046545159071683884
535000,106.42929991596147,3440.939479893613,7365.808043003082,0.04435577988624573
540000,110.69538898056268,3578.052763923263,8027.5026268959045,0.04558650776743889
545000,107.93868974330631,3489.4516869699896,8039.197335958481,0.039513006806373596
550000,80.68281802212822,2613.440421337652,8049.9020528793335,0.041650690138339996
555000,100.01907470932782,3234.913066440537,8061.325565814972,0.046184372156858444
560000,107.44898600217556,3473.712473106596,8073.512388706207,0.045723967254161835
565000,107.82376173272796,3485.757868880689,9020.556314706802,0.045644473284482956
570000,110.74372470896279,3579.6062876206224,9032.688681840897,0.03891754522919655
575000,111.05347954962978,3589.5618939862625,9044.998757839203,0.04293445870280266
580000,88.64385432168203,2869.3103328143147,9056.390862703323,0.043572746217250824
585000,92.56884646512854,2995.46066733126,9067.877870798111,0.042229440063238144
590000,111.31073854686369,3597.83026940524,9980.249413728714,0.04452706500887871
595000,110.16292514400514,3560.939228750444,9992.50610780716,0.04533490166068077
600000,74.60097918556835,2417.968436765352,10003.294270992279,0.051575034856796265
605000,67.65449907307965,2194.7066421222985,10013.916345834732,0.04548993334174156
610000,103.55516998824983,3348.5641480266777,11069.597900867462,0.04361996799707413
615000,73.04809330629736,2368.0582545338384,11080.1956179142,0.04483640193939209
620000,69.2262388042596,2245.22279237574,11090.753109931946,0.046282388269901276
625000,45.784711601275774,1491.8056159408814,11100.624876022339,0.0527404360473156
630000,110.80864384887414,3581.692806756729,11146.941804885864,0.04303206130862236
635000,100.1874743901666,3240.325478820987,11158.393763065338,0.04337703436613083
640000,89.4709323028346,2895.8928481878056,11169.200442790985,0.04508364200592041
645000,62.800350064211585,2038.6929486207107,11179.208843946457,0.051197659224271774
650000,54.84936043330144,1783.1459398566803,11188.77714395523,0.03992914408445358
655000,111.77289604611072,3612.6841394255584,11639.834858894348,0.04490102455019951
660000,110.96249322364649,3586.6375682704966,11652.110040664673,0.0389569066464901
665000,63.038192947684365,2046.3372847661126,11661.937165737152,0.03843560069799423
670000,109.77484995331868,3548.4663846443573,11673.806828022003,0.040824875235557556
675000,46.37069477888677,1510.63927755734,12584.39169883728,0.04259882867336273
680000,110.47083375980924,3570.8354969376787,12596.406987905502,0.0394313670694828
685000,111.67765929694087,3609.6232039314223,12608.399488925934,0.04080187901854515
690000,111.01543970694235,3588.339282907154,12620.394863843918,0.045760124921798706
695000,99.28129782414572,3211.200713023476,12631.83494400978,0.04649534076452255
700000,91.76782283210979,2969.715545922542,13543.36264705658,0.0458952896296978
705000,110.80969986454443,3581.726747392836,13555.463234901428,0.04358360171318054
710000,110.10351518109265,3559.029776088847,13567.746213912964,0.04424304887652397
715000,111.51844795568479,3604.506107329871,13580.042279958725,0.04118435084819794
720000,111.6521834224698,3608.8044022703784,14500.65548491478,0.04632721468806267
725000,45.152905792151174,1471.499202256998,14510.491998910904,0.04008234664797783
730000,94.39228584589424,3054.066514030606,14522.086680650711,0.04442741721868515
735000,101.19327243100051,3272.652106409156,14533.998824834824,0.04345239698886871
740000,111.0737146952288,3590.2122571699388,15294.153327703476,0.036437347531318665
745000,105.20075921818149,3401.4538416226183,15305.790279865265,0.04265981912612915
750000,106.44611192681053,3441.479822578389,15317.266866922379,0.04545913264155388
755000,97.85543965214008,3165.373236483794,15328.945386886597,0.04251418635249138
760000,50.90124874732758,1656.2525368399488,15338.961758852005,0.045870181173086166
765000,110.9443716897029,3586.0551371507913,15431.027793884277,0.03801418095827103
770000,91.70816663879862,2967.7981793477384,15442.559060811996,0.04575606435537338
775000,110.97729205258908,3587.1132067312474,15454.86308503151,0.04445655271410942
780000,110.3359820691952,3566.5013262541675,15486.269610881805,0.040692590177059174
785000,96.56378397152186,3123.8590651846835,15497.922767877579,0.04099193215370178
790000,83.64686424725248,2708.705687905748,15509.00965666771,0.04734870791435242
795000,111.36744663695868,3599.652883126198,15521.276918888092,0.046367570757865906
800000,111.33045790808337,3598.4640551361176,15535.177371740341,0.040918588638305664
805000,79.02568956362313,2560.1798537395725,15546.226531744003,0.038558777421712875
810000,107.94177710908768,3489.5509157612482,15558.365498781204,0.04466823861002922
815000,95.34861426186804,3084.803174175159,15569.936185836792,0.04530002921819687
820000,111.15623320761053,3592.864425011389,15636.454936027527,0.04244444891810417
825000,91.45708677331864,2959.728402934643,15648.86505484581,0.047374844551086426
830000,79.48558618852753,2574.96105863237,15660.957195997238,0.043647401034832
835000,111.83420867886629,3614.6547444228563,15673.942039012909,0.04260389134287834
840000,110.83060218125755,3582.398553640892,15686.703737735748,0.049537044018507004
845000,100.2593026350225,3242.6340585034877,15723.447153806686,0.043697938323020935
850000,109.99196469084669,3555.4445124384342,15735.124197721481,0.04365795850753784
855000,56.22349137165639,1827.3108887809717,15744.942285060883,0.040832363069057465
860000,110.62616496717754,3575.827884961474,15757.029966831207,0.04051705449819565
865000,110.69856576627728,3578.154866695941,16358.646378993988,0.04575113207101822
870000,111.41790242219594,3601.2745460374535,16370.925994873047,0.042355336248874664
875000,59.41615056875119,1929.9238395825632,16381.233791828156,0.04437156021595001
880000,83.7038396016252,2710.536891574612,16392.374032735825,0.045091792941093445
885000,72.95094370566001,2364.935839463772,17348.288306951523,0.03871333226561546
890000,81.53635219485783,2640.8732460354713,17359.18617582321,0.04804899916052818
895000,110.7183762035928,3578.7915796377624,17371.526822805405,0.0380401536822319
900000,105.95203592923585,3425.600083181991,17383.713607788086,0.0404018834233284
905000,96.85837566453206,3133.327323785201,18295.570594072342,0.0450347475707531
910000,59.55717975066832,1934.456556547412,18305.4826066494,0.04012031480669975
915000,106.52329855224743,3443.9606220967667,18317.60319685936,0.04560359567403793
920000,111.6231913700418,3607.8725896759934,18329.894248962402,0.03949359804391861
925000,103.78974569681314,3356.1034762656454,19229.35689806938,0.042333729565143585
930000,111.56353517321749,3605.9552229882765,19241.772867679596,0.045328132808208466
935000,110.57457608414047,3574.1698039731214,19253.40154981613,0.04484162479639053
940000,102.70288858530394,3321.1715876966628,19265.34169793129,0.04766885191202164
945000,107.00245425640276,3459.360819130491,19277.49725174904,0.03710189461708069
950000,104.2623511998622,3371.293148021736,20279.974448919296,0.04128236323595047
955000,109.97171134009682,3554.793564136168,20292.234382867813,0.04992995783686638
960000,110.89074187019061,3584.3314598988873,20304.530968666077,0.050205375999212265
965000,111.86495710618532,3615.6430073926667,20316.808297872543,0.044238146394491196
970000,112.86713675814894,3647.853338960432,21227.92531991005,0.043759576976299286
975000,82.35759709437079,2667.268284549593,21239.097650766373,0.04361175745725632
980000,78.17638997640465,2532.8831297928496,21250.051561832428,0.04263586923480034
985000,111.16111702294343,3593.0213921887616,21262.2858338356,0.044844113290309906
990000,111.07842591281121,3590.363677007809,22174.764863967896,0.04111722856760025
995000,103.77663192870136,3355.681996126675,22186.725725889206,0.03952543064951897
1000000,104.15709692334939,3367.9102464244424,22198.676815748215,0.04110516607761383
