step,norm_score,mean_reward,elapsed_s,critic_loss,cql_loss,actor_loss,temperature
5000,-1.151465222246171,-423.1354209234213,91.18725872039795,21.539691925048828,-3.674302816390991,-219.69259643554688,0.4994288682937622
10000,-2.9806819628206007,-650.2359527039705,181.8424928188324,35.08042526245117,-3.5948381423950195,-390.57489013671875,0.5405492782592773
15000,-1.2851821519735853,-439.736617039537,273.15092611312866,33.57490921020508,-3.6648943424224854,-525.0882568359375,0.5606439113616943
20000,0.03942057751734726,-275.28481775691523,364.9377279281616,118.09359741210938,-3.4077208042144775,-623.3896484375,0.5669407844543457
25000,-1.306089052285461,-442.3322461267817,456.51462602615356,55.75600814819336,-3.477214813232422,-727.2631225585938,0.5793149471282959
30000,-0.9554639938144374,-398.8015176635432,548.0126976966858,94.33917999267578,-3.433844566345215,-770.88720703125,0.5810051560401917
35000,0.6576637559225668,-198.52882079319218,640.1182339191437,75.33106994628906,-3.3872969150543213,-810.03564453125,0.585507869720459
40000,2.228967398147386,-3.4486617159739668,731.8154098987579,56.9753532409668,-3.678009510040283,-841.077392578125,0.5885453820228577
45000,2.424786976049118,20.862689305535284,823.3805119991302,71.17973327636719,-3.898223400115967,-866.2805786132812,0.5903019905090332
50000,5.072677598691793,349.60304858632924,915.4618928432465,76.75265502929688,-3.8943030834198,-891.793212890625,0.589426577091217
55000,1.4518779232505326,-99.92571064934633,1007.5599899291992,106.10867309570312,-4.057939529418945,-912.1484985351562,0.5845882892608643
60000,3.400452508248769,141.9933111108618,1099.4831619262695,45.32250213623047,-4.566498756408691,-934.8021850585938,0.5867944359779358
65000,4.243209211402071,246.6230639457473,1192.0045580863953,108.2936782836914,-4.1173505783081055,-942.4510498046875,0.577273964881897
70000,6.065347020108095,472.84473366687297,1284.2744929790497,225.22543334960938,-3.4110682010650635,-929.9899291992188,0.5757287740707397
75000,5.407602821516539,391.1846143587555,1375.8260290622711,367.4007568359375,-4.745337963104248,-960.1598510742188,0.5773265361785889
80000,8.217130555003695,739.992510205351,1467.411941766739,165.8409423828125,-3.4438869953155518,-910.8956298828125,0.5756273865699768
85000,3.214054515672751,118.85166676774959,1559.2093377113342,104.82463073730469,-4.105772972106934,-944.1611328125,0.5790488719940186
90000,3.1396032706687573,109.60841146776724,1651.4597837924957,99.27902221679688,-3.858153820037842,-963.2574462890625,0.5749537944793701
95000,2.6400673190307047,47.5901291373315,1743.8344888687134,97.59239196777344,-4.409675598144531,-938.42822265625,0.5797365307807922
100000,12.93675241701997,1325.9420102795823,1835.9410078525543,116.41610717773438,-4.249244213104248,-937.1619873046875,0.5758842825889587
105000,9.891523021427902,947.8713312874668,1927.7129378318787,773.8515625,-4.803093910217285,-966.6884155273438,0.5752144455909729
110000,8.667236702914906,795.8739939469826,2020.334853887558,77.85369873046875,-4.419567584991455,-932.5809326171875,0.5774726271629333
115000,8.20424470497094,738.3927088641691,2111.811623811722,177.1187286376953,-4.507116317749023,-920.0064697265625,0.5822227597236633
120000,11.72067752533398,1174.9641362742655,2203.340607881546,96.4790267944336,-4.477531909942627,-955.7216796875,0.5794157385826111
125000,9.903286961059935,949.3318454447062,2295.354489803314,754.4267578125,-4.000333309173584,-918.7540283203125,0.587100088596344
130000,10.384732474633868,1009.1041675161001,2387.125643014908,48.921199798583984,-4.921738624572754,-945.1776123046875,0.5914590954780579
135000,8.837383056051888,816.9979681709419,2478.9442608356476,101.33839416503906,-4.892819404602051,-967.4525146484375,0.5862827301025391
140000,12.424010846152285,1262.2842266899356,2570.918730020523,97.73497772216797,-4.106991767883301,-917.8643798828125,0.5910056829452515
145000,12.602157011677157,1284.4013919377564,2663.058389902115,61.98353576660156,-4.529804229736328,-934.148681640625,0.5945027470588684
150000,14.007604169312202,1458.890171647999,2754.931664943695,52.74114227294922,-4.868183135986328,-918.85009765625,0.5941227078437805
155000,9.198479238097585,861.8287053643664,2847.0386407375336,83.80332946777344,-4.246041774749756,-907.5933837890625,0.5935482382774353
160000,9.013400243237614,838.8508169480871,2937.5674617290497,135.11624145507812,-4.040101528167725,-910.45068359375,0.5955138802528381
