step,norm_score,mean_reward,elapsed_s,critic_loss,actor_loss
5000,72.04533603876051,2335.829358241579,24.067795991897583,0.36014631390571594,-2.4390344619750977
10000,97.02097003396531,3138.5531518492962,49.13573217391968,0.6165236234664917,-2.442854881286621
15000,17.678288027287685,588.4573781988953,71.06183099746704,3.1919760704040527,-2.447580575942993
20000,98.94019739899616,3200.2376508914067,96.27480816841125,1.138453722000122,-2.444011688232422
25000,35.32731417076275,1155.7019663479743,118.88769006729126,1.698875904083252,-2.452552318572998
30000,98.25187550402893,3178.1147945564107,144.09958720207214,1.136390209197998,-2.453881025314331
35000,34.94339236768636,1143.3626132699558,166.64910221099854,2.7910943031311035,-2.4558212757110596
40000,17.927633506997047,596.4714109729848,188.5865569114685,1.8147354125976562,-2.4502477645874023
45000,95.8630906566739,3101.3385879884568,213.63057208061218,3.1458842754364014,-2.453108787536621
50000,18.748260684611783,622.8465957342194,235.6240940093994,3.599461078643799,-2.4461829662323
55000,17.54335157060807,584.1204831105608,257.6348822116852,2.533658981323242,-2.447604179382324
60000,17.5300730269176,583.6937070388565,279.6150960922241,2.8689017295837402,-2.45217227935791
65000,34.52274655199002,1129.842940255617,302.2251420021057,3.143521785736084,-2.453035593032837
70000,34.36186100135226,1124.672034100866,324.9143581390381,3.176940441131592,-2.45307993888855
75000,34.665465760356874,1134.4299751386122,347.5497841835022,2.0624489784240723,-2.451249361038208
80000,18.22680640715461,606.0869108399836,369.51993107795715,1.7578152418136597,-2.4542088508605957
85000,34.92915927243803,1142.9051576468187,392.13106203079224,1.3998849391937256,-2.4548158645629883
90000,34.98224856760749,1144.6114622966456,414.7667841911316,1.7411774396896362,-2.461946487426758
95000,98.68680148421261,3192.093436012264,440.01136326789856,1.6338261365890503,-2.450409173965454
100000,97.01255857274337,3138.282805156069,465.2279849052429,2.0960450172424316,-2.4551966190338135
105000,98.2526246347727,3178.1388718259873,490.44518518447876,1.5231178998947144,-2.453881025314331
110000,97.02262936463326,3138.606483196516,515.6464290618896,2.1976068019866943,-2.4534099102020264
115000,97.469080080665,3152.9555328543015,540.8465051651001,1.3754611015319824,-2.4578144550323486
120000,97.85463968067398,3165.3475251793216,566.0200362205505,2.213040828704834,-2.45241379737854
125000,97.61111974054084,3157.520726860595,591.1786320209503,1.7958401441574097,-2.449923038482666
130000,97.92180119698433,3167.5061149139183,616.4418580532074,1.5927753448486328,-2.4527862071990967
135000,98.36978162210727,3181.904329845548,641.576742887497,1.5335311889648438,-2.456730604171753
140000,98.07594528613404,3172.4603486293954,666.796706199646,2.308419704437256,-2.4555256366729736
145000,97.64515037164038,3158.6144807689175,692.0786969661713,2.112844467163086,-2.455874443054199
150000,97.58095111505297,3156.551098882214,717.2202372550964,1.6373847723007202,-2.455397129058838
155000,97.26093249041838,3146.2656116573003,742.4924869537354,1.32423996925354,-2.451925039291382
160000,97.10949654094145,3141.3984183009256,767.7587430477142,1.4308851957321167,-2.461663007736206
165000,97.89173899099404,3166.5399072876626,793.0113251209259,1.0227022171020508,-2.45565128326416
170000,97.36592427546,3149.6400767060127,818.2557451725006,1.151103138923645,-2.454998731613159
175000,96.46712835849459,3120.752527013215,843.6048262119293,0.8797097206115723,-2.4610700607299805
180000,98.2623101065924,3178.450165572664,868.8703980445862,1.9271256923675537,-2.4534270763397217
185000,97.9821793374182,3169.446685069189,894.1021521091461,1.2207732200622559,-2.4551658630371094
190000,97.40186775430078,3150.7953100705017,919.3832352161407,1.678017497062683,-2.4556872844696045
195000,97.43683062511951,3151.919026421583,944.6574909687042,0.898208737373352,-2.455732583999634
200000,97.23314982663967,3145.3726691490438,969.899158000946,1.4955964088439941,-2.456624746322632
205000,97.44981798758866,3152.3364438481913,995.1400799751282,1.9078903198242188,-2.4572396278381348
210000,98.3482382903738,3181.2119211972085,1020.3540849685669,1.5013377666473389,-2.460540533065796
215000,96.5786789921819,3124.337795273874,1045.4780721664429,1.5665864944458008,-2.453202724456787
220000,97.58116564171117,3156.5579938284213,1070.70494222641,1.9614773988723755,-2.4615936279296875
225000,97.91740465490228,3167.3648088337786,1095.914775133133,1.066256046295166,-2.4568469524383545
230000,97.09668988191446,3140.9868087329937,1121.0421781539917,1.6234043836593628,-2.455737829208374
235000,98.02160245110926,3170.7137548614505,1146.255620956421,1.0198146104812622,-2.4542477130889893
240000,89.23329523960307,2888.2551271619595,1171.034252166748,1.6701455116271973,-2.4603984355926514
245000,97.76980483847977,3162.62090985619,1196.230045080185,1.155696153640747,-2.4561378955841064
250000,97.14461884292128,3142.5272588136786,1221.3853619098663,1.6941126585006714,-2.448489189147949
255000,97.57523660542431,3156.3674329601154,1246.6871831417084,1.001610517501831,-2.4518020153045654
260000,88.95012554110218,2879.153974628293,1271.5660049915314,1.1868067979812622,-2.4584388732910156
265000,97.65221948981363,3158.841684184798,1296.8050220012665,2.2009856700897217,-2.455913782119751
270000,97.52628947679298,3154.794258689997,1322.0794460773468,1.0499236583709717,-2.458796262741089
275000,97.34799994262427,3149.0639836845285,1347.4005262851715,1.2634613513946533,-2.457679033279419
280000,97.03757585183573,3139.0868674346325,1372.6555531024933,1.2174710035324097,-2.4526588916778564
285000,98.48498882207717,3185.607121159215,1397.943894147873,1.145198941230774,-2.45033860206604
290000,98.02378475005996,3170.783894554114,1423.1236970424652,1.0994024276733398,-2.4600777626037598
295000,98.11138435063455,3173.5993699772903,1448.44344997406,1.0710240602493286,-2.455989360809326
300000,98.39471640883528,3182.7057407966754,1473.7248539924622,1.2998323440551758,-2.4532923698425293
305000,97.97027409692411,3169.0640473425524,1499.0436260700226,1.0886999368667603,-2.4482522010803223
310000,97.4677680789196,3152.9133647548456,1524.3474090099335,1.5671452283859253,-2.456122636795044
315000,98.54624190567498,3187.5758122300895,1549.592282295227,1.2089159488677979,-2.4577574729919434
320000,97.80847912227235,3163.863912048126,1574.8975582122803,0.9962697625160217,-2.460191488265991
325000,97.48687788434829,3153.5275591937843,1600.2001161575317,1.1803869009017944,-2.4498789310455322
330000,97.8811995914359,3166.2011680669766,1625.4523191452026,1.5927627086639404,-2.4556996822357178
335000,98.04885495921505,3171.5896580195526,1650.7378098964691,0.9989197850227356,-2.4554309844970703
340000,97.47866720892057,3153.2636658115907,1675.9175901412964,1.1536874771118164,-2.4604835510253906
345000,97.71440846003333,3160.8404549108946,1701.2474391460419,1.254964828491211,-2.4489762783050537
350000,98.60410443050161,3189.4355298030437,1726.4304840564728,1.2941839694976807,-2.4567270278930664
355000,97.56766492543622,3156.1240770683216,1751.6427981853485,1.2884256839752197,-2.4536280632019043
360000,97.81656877447705,3164.1239157104146,1776.9064981937408,1.6387784481048584,-2.453890562057495
365000,98.32421556796567,3180.4398242459183,1802.2311480045319,0.8201659917831421,-2.4619367122650146
370000,97.33532663645185,3148.6566601142745,1827.5425291061401,1.8112857341766357,-2.4588727951049805
375000,98.07235497128227,3172.3449549157212,1852.7799770832062,1.18787682056427,-2.458928346633911
380000,97.44672561937334,3152.2370542773197,1878.0808899402618,1.1900293827056885,-2.456815242767334
385000,97.72232535507429,3161.094906110095,1903.4007942676544,0.8353732824325562,-2.458355665206909
390000,97.6178402545042,3157.736726040624,1928.7385501861572,1.3021214008331299,-2.453674793243408
395000,97.75971131522377,3162.296501223341,1954.039391040802,1.0605225563049316,-2.4563136100769043
400000,97.42214358271933,3151.4469808112644,1979.4245719909668,1.7796909809112549,-2.4533488750457764
405000,97.91930252434321,3167.425806883225,2004.8032321929932,1.1111652851104736,-2.4572980403900146
410000,97.47883682040748,3153.269117171754,2030.2344598770142,0.9099689722061157,-2.4465079307556152
415000,97.64249051686829,3158.5289922998954,2055.7377281188965,1.3073530197143555,-2.458771228790283
420000,95.72814328047382,3097.00134194371,2081.1393649578094,1.6755443811416626,-2.458028793334961
425000,97.89547678621466,3166.6600410612355,2106.609866142273,1.2764019966125488,-2.4595835208892822
430000,97.4359322281001,3151.890151692568,2132.157683134079,2.9588053226470947,-2.4552228450775146
435000,97.83246110696105,3164.634699677832,2157.6222801208496,1.0317710638046265,-2.456465482711792
440000,98.11376222386502,3173.6757954814702,2183.1084411144257,0.9041053056716919,-2.4473867416381836
445000,98.01869614596659,3170.620345409264,2208.6646349430084,0.9769873023033142,-2.4571876525878906
450000,98.46343026630812,3184.9142232061554,2234.2567739486694,0.7841042280197144,-2.456348180770874
455000,98.12124201345168,3173.9161979903124,2259.757400035858,1.5501444339752197,-2.4600918292999268
