step,norm_score,mean_reward,elapsed_s,bc_loss
590000,98.02125919415118,3170.702722487753,19221.831084012985,0.03451012447476387
595000,99.02584741569743,3202.9904661489572,20134.237576961517,0.043505579233169556
600000,97.95769031151644,3168.6596009944706,20145.874459028244,0.04510902985930443
605000,98.50537793024445,3186.2624327424746,20157.539588212967,0.04399129003286362
610000,97.51104026776987,3154.304144888726,20169.34819507599,0.0489363968372345
615000,98.84074903719721,3197.0413530009646,20181.022032022476,0.042124584317207336
620000,99.03960274417872,3203.4325662158844,20192.672045230865,0.04246949777007103
625000,90.87936650594503,2941.160313541627,20204.061632156372,0.038262613117694855
630000,94.22894721992131,3048.8167653552036,20215.51992416382,0.040954627096652985
635000,98.2519168632134,3178.116123852054,20227.170604228973,0.034258805215358734
640000,98.465163922917,3184.969943409701,20238.83431315422,0.04119189828634262
645000,98.50681936851987,3186.308760967853,20250.50672507286,0.03639419004321098
650000,98.56054272972185,3188.035444675569,20262.207457065582,0.045770566910505295
655000,98.88937417792923,3198.604178490824,20273.866532087326,0.04474775120615959
660000,98.97137559681741,3201.239726804183,20285.631521224976,0.04020823910832405
665000,99.00443647573361,3202.3023126087605,20297.37864613533,0.04642244800925255
670000,98.42782456191483,3183.7698460059555,20309.015146017075,0.04052136838436127
675000,98.37532342915567,3182.082445058887,21347.025609970093,0.038260094821453094
680000,98.75507917695636,3194.2878999665554,21358.70146894455,0.04304762929677963
685000,98.41560527453649,3183.377114725484,21370.33160996437,0.04074126109480858
690000,98.49479742052552,3185.9223722298357,21382.01305294037,0.045288145542144775
695000,97.91449548674758,3167.2713073635928,22294.063212156296,0.04346109554171562
700000,90.22601307312486,2920.161353264554,22305.544921875,0.04725592955946922
705000,98.66829587368171,3191.4986605646727,22317.11427116394,0.03942597657442093
710000,97.82902900513464,3164.5243909746105,22328.755963087082,0.04019332677125931
715000,99.29174674415064,3211.5365442062625,22340.382914066315,0.04425866901874542
720000,98.67649468716809,3191.762172700786,22707.899719953537,0.04313468188047409
725000,98.16584169301004,3175.3496440431995,22719.630012989044,0.04450606554746628
730000,58.603053326490354,1903.7906690290188,22729.805111169815,0.044061869382858276
735000,98.57967638929337,3188.6504057932652,22741.463448047638,0.03998981788754463
740000,98.35017624878762,3181.2742077173466,22988.68083000183,0.044174909591674805
745000,98.06668160877487,3172.1626114734963,23000.332381010056,0.0388682596385479
750000,98.18843058209977,3176.0756571945367,23012.01511311531,0.04220709204673767
755000,93.52585195271797,3026.219088745054,23023.528412103653,0.04339880868792534
760000,98.66649902715135,3191.44090941955,24007.781793117523,0.040126897394657135
765000,98.496238363141,3185.968684524567,24020.099389076233,0.04604772850871086
770000,97.74591801178595,3161.8531806307938,24032.402884960175,0.040212273597717285
775000,98.5720652852774,3188.405782802297,24044.73628115654,0.04162517189979553
780000,98.08734113054311,3172.8266142247817,25039.555599927902,0.04013953357934952
785000,98.49459113778137,3185.915742245309,25051.209980010986,0.04010050743818283
790000,98.29770984741113,3179.587923046536,25062.89248895645,0.04469164460897446
795000,99.00493662948122,3202.318387688726,25075.05354809761,0.04427606984972954
800000,97.81713918145508,3164.1422487486625,26087.60106396675,0.04537265747785568
805000,98.27970862691683,3179.009358834411,26099.49360895157,0.04097456485033035
810000,99.07593922937762,3204.600430913567,26111.03714323044,0.03936028853058815
815000,98.77984741675968,3195.0839580533984,26123.215115070343,0.042222630232572556
820000,97.78686565414415,3163.169249196636,26135.462703227997,0.042303524911403656
825000,98.56137827063915,3188.0622991920545,26366.57558989525,0.04174350947141647
830000,98.46715897969668,3185.034065087131,26378.81941795349,0.03530939668416977
835000,98.56124374452176,3188.0579754853848,26391.056804180145,0.04296563193202019
840000,98.5769273740521,3188.562051682071,26403.327995061874,0.04189020395278931
845000,58.770716906765166,1909.1794229334798,27329.950928926468,0.03948232904076576
850000,99.2357685166773,3209.737388472099,27342.27972316742,0.043882813304662704
855000,93.70392025689075,3031.942253357184,27354.321038246155,0.045580536127090454
860000,98.14384070455601,3174.6425261811137,27366.69620513916,0.04034384340047836
865000,98.33935835542526,3180.9265176286644,27385.28588294983,0.0381576344370842
870000,98.41206999264864,3183.263489786512,27397.658709049225,0.041499026119709015
875000,98.64832291259992,3190.8567240639923,27409.982359170914,0.04574829339981079
880000,97.82582852875636,3164.4215267774407,27422.300602197647,0.04002859815955162
885000,98.63429790015542,3190.4059562797984,28426.388782262802,0.04312364384531975
890000,98.33814639646657,3180.8875649320803,28438.76799416542,0.03670411556959152
895000,98.57418276108977,3188.473839061341,28450.96827507019,0.03870468586683273
900000,92.97787596906963,3008.6069888686475,28463.118296146393,0.03744656965136528
905000,93.84340704746079,3036.4253974369717,29518.17782521248,0.039962828159332275
910000,98.5399109983239,3187.3723351144818,29529.9313621521,0.04421564191579819
915000,98.03058004989202,3171.0022973726745,29541.647591114044,0.046136677265167236
920000,98.26384897795083,3178.4996253243144,29553.981364011765,0.04324021562933922
925000,98.0087110064931,3170.2994202612017,29566.27613592148,0.04276750609278679
930000,98.10930622733805,3173.532578519005,30030.97241806984,0.04155639559030533
935000,97.65582021259067,3158.9574124120722,30043.190424203873,0.038981180638074875
940000,97.93788644079149,3168.0230991046883,30055.438957214355,0.05089540407061577
945000,98.45845154234028,3184.7542056389716,30067.739112138748,0.03986988589167595
950000,98.46074517704574,3184.827923693627,30373.464870929718,0.04080633446574211
955000,93.75561711478493,3033.6038046873477,30385.504644870758,0.03875600919127464
960000,98.28685563634998,3179.2390656969574,30397.769336223602,0.04155810549855232
965000,97.95044132710278,3168.426616627809,30410.02341890335,0.04241300746798515
970000,98.88753985503946,3198.5452228451313,31325.37369298935,0.04450992867350578
975000,99.1874391674806,3208.184069804104,31337.641164064407,0.04375803470611572
980000,97.93252699644218,3167.8508450790036,31349.954933166504,0.040403228253126144
985000,98.06100144499987,3171.9800494366464,31362.239023208618,0.03559423238039017
990000,98.24413625967784,3177.866053099583,32332.226054906845,0.03947290778160095
995000,98.32080055329445,3180.330064728597,32344.524180173874,0.037952326238155365
1000000,98.2334902409118,3177.523887108028,32356.894247055054,0.04445202276110649
