step,norm_score,mean_reward,elapsed_s,bc_loss
330000,60.16105398494644,7188.923559242039,759.0603199005127,0.04567277058959007
335000,59.973708050163786,7165.664226177602,770.6042668819427,0.03596174716949463
340000,60.364066023268805,7214.127867095893,782.0592129230499,0.045642368495464325
345000,60.5464956600977,7236.776832971509,793.5052170753479,0.04221925139427185
350000,60.49354913802478,7230.203427506766,805.0094878673553,0.04242908954620361
355000,60.249032274903335,7199.846221379977,816.51238489151,0.040701624006032944
360000,59.82115544092117,7146.72454674266,827.9467678070068,0.04018537327647209
365000,60.13640550032711,7185.863405767346,839.4114780426025,0.04784555360674858
370000,60.0660582861823,7177.129673242818,850.9204058647156,0.04524628818035126
375000,60.29166202647558,7205.138781324889,862.3564670085907,0.04281487315893173
380000,60.40727985792971,7219.492942001498,873.822655916214,0.03652206063270569
385000,60.64186709111742,7248.617366802644,885.3992869853973,0.03707019239664078
